002683,8.432,9.09
600078,5.853,6.21
600217,5.994000000000001,6.4
600272,13.123,14.04
600363,13.006,14.0
600527,4.915,5.16
600532,11.12,11.61
600592,9.674999999999999,10.41
600595,4.968,5.22
600651,8.463000000000001,8.82
600686,11.978,12.37
600751,5.739,6.18
600800,7.411,7.95
600873,5.715,5.89
600896,7.92,8.2
601566,15.179,15.69
603001,18.276,18.92
603003,15.426,16.35
603333,6.751,7.08
000409,7.124,7.67
000416,7.638,7.96
000503,27.099,32.16
000554,7.689,8.27
000584,12.462,13.26
000637,6.758,7.01
000712,17.828999999999997,18.83
000737,5.321,5.65
000790,7.977,8.46
000815,12.067,12.97
000831,13.366,14.08
000835,8.868,9.75
000880,10.646,11.43
000911,11.333,12.11
000922,7.348,7.6
000931,7.369,7.88
000972,3.945,4.05
002021,6.142,6.59
002176,9.66,10.29
002195,6.32,6.67
002204,3.903,4.05
002215,7.739,8.32
002235,11.539,12.4
002259,7.130999999999999,7.6
002275,16.624,17.24
002278,9.431000000000001,9.9
002296,9.318,9.78
002306,3.62,3.76
002363,8.601,9.07
002412,15.246,15.82
002432,10.427,11.19
002469,7.2940000000000005,7.7
002506,4.124,4.39
002549,6.971,7.37
002551,9.567,10.33
002605,12.989,13.78
002618,10.469000000000001,11.26
002651,9.266,9.91
002657,26.048,27.77
600039,4.45,4.66
600051,9.456,9.96
600052,4.75,4.96
600058,12.455,13.05
600073,9.024,9.29
600077,4.054,4.18
600078,5.853,6.21
600088,15.330000000000002,16.17
600106,5.029,5.4
600111,13.373,14.01
600117,4.955,5.2
600128,10.174000000000001,10.65
600130,5.88,6.3
600139,8.484,9.17
600156,6.5729999999999995,7.0
600171,11.001999999999999,11.73
600187,4.651,4.98
600190,4.189,4.35
600192,7.316,7.75
600198,12.237,13.0
600200,13.065,13.8
600203,8.161999999999999,8.54
600207,6.852,7.3
600217,5.994000000000001,6.4
600222,5.781000000000001,6.18
600235,7.846,8.42
600237,5.856,6.22
600238,9.29,9.71
600248,5.656000000000001,5.95
600249,7.494,8.04
600268,5.784,6.05
600272,13.123,14.04
600278,11.843,12.48
600279,6.566000000000001,6.86
600280,7.087,7.64
600288,10.238,10.98
600292,10.113,10.61
600300,5.133,5.35
600307,2.854,2.98
600311,5.29,5.57
600320,5.168,5.35
600331,5.261,5.66
600336,5.868,6.19
600343,17.28,18.26
600351,8.012,8.25
600354,7.705,8.16
600358,7.119,7.49
600359,6.974,7.38
600361,5.519,5.82
600363,13.006,14.0
600367,11.074,11.9
600371,10.824,11.51
600378,11.748,12.28
600391,26.154,27.96
600396,3.748,3.86
600397,4.241,4.5
600399,6.697,7.18
600410,8.366,8.87
600428,6.463,6.75
600433,5.7540000000000004,6.09
600446,15.534,16.64
600467,3.293,3.44
600469,7.397,7.88
600470,6.005,6.25
600495,6.755,7.21
600496,4.466,4.62
600501,13.453999999999999,14.42
600503,6.248,6.64
600505,8.215,8.6
600506,18.051,19.29
600509,7.497,7.84
600510,7.47,7.75
600513,9.554,10.03
600526,9.559,10.28
600530,5.3740000000000006,5.57
600532,11.12,11.61
600537,4.639,4.87
600560,11.521,12.2
600561,8.621,9.09
600569,2.79,3.0
600573,9.613,10.11
600576,9.158,9.83
600578,4.277,4.34
600580,6.928999999999999,7.3
600588,15.725999999999999,16.37
600595,4.968,5.22
600601,3.773,3.92
600617,8.544,9.16
600624,6.607,7.09
600630,10.856,11.64
600640,15.690999999999999,16.58
600644,7.132,7.44
600649,9.897,10.24
600650,15.917,16.89
600652,9.918000000000001,10.59
600661,20.009999999999998,21.2
600662,7.42,7.77
600665,4.91,5.19
600686,11.978,12.37
600695,6.08,6.5
600707,7.436,8.01
600724,4.448,4.7
600726,4.318,4.43
600728,7.97,8.25
600731,7.800999999999999,8.27
600737,8.802,9.46
600744,4.623,4.91
600751,5.739,6.18
600756,17.852,18.79
600758,9.39,10.3
600759,5.543,5.97
600766,12.245,12.77
600770,6.946,7.38
600783,15.695,16.99
600784,6.306,6.74
600798,5.244000000000001,5.65
600800,7.411,7.95
600814,9.283999999999999,9.9
600818,19.444,20.9
600819,6.772,7.15
600831,9.286,9.72
600835,20.639,21.15
600836,6.037,6.45
600839,3.3649999999999998,3.61
600858,8.154,8.49
600862,9.363,9.93
600871,3.0949999999999998,3.2
600889,9.484,10.17
600961,8.494,9.11
600979,5.334,5.6
600981,6.999,7.3
600982,4.703,4.92
600983,10.198,10.66
600984,6.603,7.1
601002,8.954,9.5
601038,8.946,9.73
601177,8.012,8.6
601179,5.3020000000000005,5.54
601258,2.684,2.81
601369,6.349,6.58
601566,15.179,15.69
601616,4.323,4.54
601789,4.808,5.06
601798,10.147,10.7
601808,10.581,10.98
601991,4.296,4.45
601996,4.43,4.71
603000,13.18,13.6
603001,18.276,18.92
603002,5.099,5.33
603005,26.172,27.32
603366,7.6659999999999995,8.03
000005,4.819,5.05
000010,4.712000000000001,4.95
000016,4.959,5.33
000017,7.726,8.16
000035,6.5969999999999995,6.8
000046,8.248,8.43
000066,8.960999999999999,9.36
000068,6.256,6.62
000159,6.329,6.63
000400,17.198999999999998,17.78
000409,7.124,7.67
000421,6.829,7.13
000428,4.76,4.97
000502,11.041,11.79
000503,27.099,32.16
000509,5.609,6.12
000523,9.279,9.93
000548,7.4799999999999995,8.04
000554,7.689,8.27
000558,6.593,7.09
000570,6.968,7.36
000582,11.456,12.45
000595,4.771,5.03
000598,5.609999999999999,5.75
000599,6.4639999999999995,6.73
000603,12.850999999999999,13.67
000607,6.995,7.45
000616,4.189,4.35
000619,9.225,9.75
000628,9.658,10.33
000632,5.8389999999999995,6.14
000638,11.304,12.13
000663,12.321,12.93
000668,15.833,16.4
000669,16.794,17.48
000670,4.832,5.14
000688,7.926,8.36
000701,12.148000000000001,12.96
000712,17.828999999999997,18.83
000713,7.6930000000000005,8.05
000720,4.773,4.99
000731,7.800999999999999,8.27
000733,15.242,15.9
000737,5.321,5.65
000738,18.631,19.87
000752,13.174,14.07
000753,4.384,4.58
000768,17.419999999999998,18.4
000777,16.647000000000002,17.55
000782,8.921,9.53
000788,10.181000000000001,10.65
000789,7.547,8.1
000801,8.449,8.68
000802,13.357,14.12
000809,3.939,4.03
000810,10.524,11.28
000815,12.067,12.97
000819,14.559,15.63
000831,13.366,14.08
000837,7.326,7.76
000851,9.475,10.0
000852,12.061,12.88
000859,4.829,5.2
000868,4.829,5.13
000875,4.834,5.03
000882,3.507,3.64
000892,9.279,9.58
000911,11.333,12.11
000917,10.23,10.72
000931,7.369,7.88
000936,6.716,7.22
000948,10.977,11.67
000949,4.801,4.99
000969,8.614,9.23
000972,3.945,4.05
002017,10.249,10.83
002018,6.856,7.29
002023,9.676,10.32
002037,12.875,13.75
002041,12.407,12.89
002052,6.02,6.44
002055,20.993,22.4
002079,6.977,7.32
002095,30.669,32.23
002096,9.582,10.24
002104,8.734,9.28
002111,16.567,17.75
002130,6.035,6.35
002133,5.196000000000001,5.49
002137,8.079,8.66
002154,3.7439999999999998,4.01
002160,7.94,8.43
002176,9.66,10.29
002177,5.334,5.6
002183,8.031,8.5
002189,15.537,16.44
002191,9.341,9.67
002194,8.013,8.51
002195,6.32,6.67
002197,11.931,12.68
002200,17.02,17.79
002204,3.903,4.05
002207,8.539,8.84
002211,9.119,9.7
002214,7.511,7.98
002215,7.739,8.32
002218,4.231999999999999,4.54
002220,7.986,8.42
002224,10.208,10.81
002226,6.741,7.28
002227,16.78,17.9
002235,11.539,12.4
002238,10.865,11.67
002240,11.899000000000001,12.83
002243,9.193,9.76
002259,7.130999999999999,7.6
002266,4.665,4.84
002270,9.74,10.3
002274,7.48,7.9
002277,6.077,6.35
002284,9.969,10.41
002289,11.735,12.68
002292,13.661000000000001,14.13
002296,9.318,9.78
002297,9.831,10.37
002298,9.926,10.5
002325,6.497,6.91
002327,8.052999999999999,8.27
002328,7.695,8.08
002329,8.802000000000001,9.39
002336,11.914,12.25
002337,5.577,5.85
002355,9.017,9.64
002357,9.959999999999999,10.45
002360,7.749,8.19
002368,26.827,28.43
002369,7.694,8.1
002371,22.552,23.84
002397,6.225,6.54
002398,12.566,13.0
002405,17.821,18.57
002414,16.645,17.66
002416,9.983,10.69
002428,10.974,11.45
002432,10.427,11.19
002437,6.695,6.87
002440,15.425,16.37
002443,8.613,9.25
002467,7.218,7.61
002473,15.438,16.74
002474,9.824,10.58
002476,7.083,7.51
002481,6.352,6.59
002483,6.184,6.52
002487,5.647,5.99
002488,10.472,11.2
002490,4.586,4.81
002498,3.558,3.67
002506,4.124,4.39
002519,7.028,7.56
002536,13.477,14.24
002549,6.971,7.37
002554,5.37,5.72
002559,10.981,11.45
002564,8.716999999999999,9.2
002565,6.3629999999999995,6.79
002568,17.07,17.98
002571,7.048,7.3
002577,19.928,21.37
002581,19.782,20.44
002582,13.624,15.29
002593,5.009,5.24
002607,4.212000000000001,4.45
002623,24.829,25.69
002629,6.763,7.26
002644,8.805,9.12
002645,15.72,16.7
002649,10.001000000000001,10.68
002651,9.266,9.91
002655,7.9510000000000005,8.35
002657,26.048,27.77
002660,8.61,9.24
002667,16.127,17.31
002674,11.53,12.3
002679,19.477999999999998,20.5
002683,8.432,9.09
002687,6.952,7.33
002689,6.418,6.88
002702,7.064,7.4
002703,25.619,27.32
002715,29.396,30.6
600094,7.484,7.61
600127,5.422,5.8
600129,13.25,14.02
600243,7.935,8.53
600399,6.697,7.18
600405,7.345000000000001,7.8
600610,7.274,7.75
600650,15.917,16.89
600745,21.275,22.5
601118,5.804,5.93
601991,4.296,4.45
000502,11.041,11.79
000587,7.227,7.78
000595,4.771,5.03
000638,11.304,12.13
000652,4.809,5.18
000655,7.545,8.0
000816,7.223,7.51
000975,12.487,13.39
002280,8.445,9.04
002327,8.052999999999999,8.27
002438,7.511,8.12
002458,23.412,25.19
002473,15.438,16.74
002663,5.412,5.58
600026,6.3309999999999995,6.52
600037,13.785,14.17
600039,4.45,4.66
600052,4.75,4.96
600058,12.455,13.05
600080,10.46,10.74
600088,15.330000000000002,16.17
600089,9.684,10.02
600117,4.955,5.2
600128,10.174000000000001,10.65
600139,8.484,9.17
600162,3.325,3.5
600169,3.738,3.92
600180,12.936,14.0
600187,4.651,4.98
600190,4.189,4.35
600207,6.852,7.3
600222,5.781000000000001,6.18
600223,4.3580000000000005,4.54
600243,7.935,8.53
600248,5.656000000000001,5.95
600249,7.494,8.04
600268,5.784,6.05
600279,6.566000000000001,6.86
600283,10.525,11.33
600288,10.238,10.98
600300,5.133,5.35
600311,5.29,5.57
600331,5.261,5.66
600333,6.613,6.9
600335,10.556,11.2
600336,5.868,6.19
600343,17.28,18.26
600354,7.705,8.16
600363,13.006,14.0
600365,7.9879999999999995,8.45
600369,5.556,5.78
600371,10.824,11.51
600395,7.671,8.07
600410,8.366,8.87
600428,6.463,6.75
600478,8.126999999999999,8.68
600488,5.017,5.15
600495,6.755,7.21
600501,13.453999999999999,14.42
600505,8.215,8.6
600509,7.497,7.84
600510,7.47,7.75
600513,9.554,10.03
600526,9.559,10.28
600532,11.12,11.61
600560,11.521,12.2
600570,39.516,41.98
600573,9.613,10.11
600578,4.277,4.34
600589,6.847,7.19
600594,14.044,14.73
600596,8.113999999999999,8.45
600601,3.773,3.92
600626,9.101,9.78
600630,10.856,11.64
600640,15.690999999999999,16.58
600661,20.009999999999998,21.2
600665,4.91,5.19
600677,12.923,13.84
600704,6.8,7.08
600730,7.508,8.04
600744,4.623,4.91
600745,21.275,22.5
600759,5.543,5.97
600765,13.254,14.08
600766,12.245,12.77
600775,10.03,10.8
600787,8.565,9.3
600798,5.244000000000001,5.65
600812,5.729,5.89
600814,9.283999999999999,9.9
600819,6.772,7.15
600831,9.286,9.72
600836,6.037,6.45
600839,3.3649999999999998,3.61
600869,6.441,6.77
600871,3.0949999999999998,3.2
600873,5.715,5.89
600875,9.604,9.87
600891,8.123,8.41
600986,12.936,13.93
601002,8.954,9.5
601117,7.151,7.55
601177,8.012,8.6
601208,6.742,6.98
601258,2.684,2.81
601600,4.98,5.4
601798,10.147,10.7
601929,3.297,3.43
601958,7.364,7.7
603001,18.276,18.92
603003,15.426,16.35
603005,26.172,27.32
603366,7.6659999999999995,8.03
603699,15.663,16.09
000005,4.819,5.05
000016,4.959,5.33
000017,7.726,8.16
000058,7.340999999999999,7.81
000400,17.198999999999998,17.78
000503,27.099,32.16
000529,8.524,9.07
000532,12.368,13.39
000537,7.2940000000000005,7.7
000548,7.4799999999999995,8.04
000570,6.968,7.36
000582,11.456,12.45
000584,12.462,13.26
000590,15.544,15.88
000598,5.609999999999999,5.75
000607,6.995,7.45
000616,4.189,4.35
000628,9.658,10.33
000633,8.786,9.08
000637,6.758,7.01
000655,7.545,8.0
000657,13.155000000000001,14.17
000663,12.321,12.93
000667,3.202,3.3
000669,16.794,17.48
000670,4.832,5.14
000690,5.614,5.81
000712,17.828999999999997,18.83
000718,5.514,5.78
000735,6.096,6.32
000737,5.321,5.65
000788,10.181000000000001,10.65
000791,8.161,8.49
000793,9.818000000000001,10.07
000802,13.357,14.12
000815,12.067,12.97
000835,8.868,9.75
000837,7.326,7.76
000850,5.106,5.26
000859,4.829,5.2
000863,7.133,7.28
000886,4.703,4.92
000897,4.202,4.51
000901,26.951,29.17
000906,8.136000000000001,8.57
000917,10.23,10.72
000920,11.142,11.94
000931,7.369,7.88
000936,6.716,7.22
000949,4.801,4.99
000960,13.603,14.38
000962,9.558,10.02
000969,8.614,9.23
000977,16.543,17.11
000987,11.848,12.66
002037,12.875,13.75
002069,8.725,9.04
002071,9.295,9.75
002104,8.734,9.28
002111,16.567,17.75
002119,16.09,17.35
002129,8.3611,9.178
002133,5.196000000000001,5.49
002137,8.079,8.66
002170,6.762,7.14
002172,7.798,8.26
002183,8.031,8.5
002190,26.01,27.76
002204,3.903,4.05
002211,9.119,9.7
002225,5.229,5.39
002228,4.49,4.7
002231,10.3,11.0
002234,14.383000000000001,16.14
002235,11.539,12.4
002243,9.193,9.76
002250,13.81,14.3
002251,11.895,12.77
002266,4.665,4.84
002274,7.48,7.9
002277,6.077,6.35
002312,7.008,7.54
002320,13.289,13.94
002325,6.497,6.91
002326,13.229999999999999,14.28
002328,7.695,8.08
002329,8.802000000000001,9.39
002330,8.036999999999999,8.59
002334,7.07,7.28
002336,11.914,12.25
002337,5.577,5.85
002357,9.959999999999999,10.45
002368,26.827,28.43
002369,7.694,8.1
002371,22.552,23.84
002378,9.017,9.78
002385,6.146999999999999,6.35
002405,17.821,18.57
002430,9.219,9.73
002437,6.695,6.87
002463,4.343,4.49
002471,4.662,4.9
002474,9.824,10.58
002481,6.352,6.59
002520,9.315,9.98
002521,9.978,10.37
002526,6.970000000000001,7.32
002532,7.715999999999999,8.29
002549,6.971,7.37
002551,9.567,10.33
002554,5.37,5.72
002565,6.3629999999999995,6.79
002574,8.465,8.92
002592,26.392999999999997,28.29
002604,8.802999999999999,9.23
002649,10.001000000000001,10.68
002653,12.148,12.68
002674,11.53,12.3
002679,19.477999999999998,20.5
002683,8.432,9.09
002689,6.418,6.88
002700,10.184000000000001,10.8
002702,7.064,7.4
002703,25.619,27.32
600089,9.684,10.02
600090,8.589,8.96
600119,13.476,14.4
600186,3.684,3.88
600200,13.065,13.8
600243,7.935,8.53
600249,7.494,8.04
600320,5.168,5.35
600387,11.392,12.05
600391,26.154,27.96
600405,7.345000000000001,7.8
600410,8.366,8.87
600446,15.534,16.64
600478,8.126999999999999,8.68
600536,17.268,18.57
600537,4.639,4.87
600570,39.516,41.98
600571,13.137,14.18
600582,4.5969999999999995,4.8
600588,15.725999999999999,16.37
600592,9.674999999999999,10.41
600610,7.274,7.75
600648,17.456,18.03
600685,26.326999999999998,28.28
600744,4.623,4.91
600756,17.852,18.79
600763,23.433999999999997,24.68
600765,13.254,14.08
600773,12.055,12.79
600798,5.244000000000001,5.65
600800,7.411,7.95
600803,13.309,13.75
600836,6.037,6.45
600855,18.367,19.69
600893,28.929,30.0
600984,6.603,7.1
601002,8.954,9.5
601117,7.151,7.55
601996,4.43,4.71
601999,8.8634,9.1
000035,6.5969999999999995,6.8
000159,6.329,6.63
000416,7.638,7.96
000582,11.456,12.45
000590,15.544,15.88
000626,16.878,17.76
000663,12.321,12.93
000738,18.631,19.87
000768,17.419999999999998,18.4
000819,14.559,15.63
000880,10.646,11.43
000893,7.81,8.3
000922,7.348,7.6
000949,4.801,4.99
000962,9.558,10.02
000977,16.543,17.11
002005,4.5600000000000005,4.7
002026,8.393,8.82
002134,8.841,9.17
002161,10.265,11.28
002191,9.341,9.67
002197,11.931,12.68
002234,14.383000000000001,16.14
002243,9.193,9.76
002259,7.130999999999999,7.6
002278,9.431000000000001,9.9
002289,11.735,12.68
002292,13.661000000000001,14.13
002296,9.318,9.78
002312,7.008,7.54
002326,13.229999999999999,14.28
002330,8.036999999999999,8.59
002339,11.196,11.98
002364,12.516,13.23
002371,22.552,23.84
002430,9.219,9.73
002432,10.427,11.19
002477,4.287,4.56
002526,6.970000000000001,7.32
002549,6.971,7.37
002657,26.048,27.77
002666,5.889,6.19
002679,19.477999999999998,20.5
002683,8.432,9.09
002702,7.064,7.4
600051,9.456,9.96
600052,4.75,4.96
600058,12.455,13.05
600061,15.63,16.4
600063,4.078,4.26
600073,9.024,9.29
600077,4.054,4.18
600078,5.853,6.21
600080,10.46,10.74
600088,15.330000000000002,16.17
600090,8.589,8.96
600096,7.165,7.55
600106,5.029,5.4
600108,4.292,4.46
600109,11.046,11.34
600117,4.955,5.2
600118,26.020999999999997,27.47
600119,13.476,14.4
600128,10.174000000000001,10.65
600129,13.25,14.02
600130,5.88,6.3
600150,21.898,23.06
600151,7.592,8.04
600156,6.5729999999999995,7.0
600162,3.325,3.5
600169,3.738,3.92
600171,11.001999999999999,11.73
600186,3.684,3.88
600187,4.651,4.98
600191,12.273,13.19
600192,7.316,7.75
600198,12.237,13.0
600200,13.065,13.8
600207,6.852,7.3
600218,8.713999999999999,9.12
600222,5.781000000000001,6.18
600229,8.873,9.3
600235,7.846,8.42
600237,5.856,6.22
600243,7.935,8.53
600248,5.656000000000001,5.95
600251,7.213,7.71
600255,4.012,4.18
600257,6.777,7.26
600259,45.492999999999995,48.44
600268,5.784,6.05
600278,11.843,12.48
600279,6.566000000000001,6.86
600280,7.087,7.64
600287,7.377,7.79
600288,10.238,10.98
600292,10.113,10.61
600300,5.133,5.35
600311,5.29,5.57
600316,15.135,16.15
600331,5.261,5.66
600333,6.613,6.9
600336,5.868,6.19
600343,17.28,18.26
600359,6.974,7.38
600361,5.519,5.82
600365,7.9879999999999995,8.45
600367,11.074,11.9
600371,10.824,11.51
600372,15.533999999999999,16.5
600378,11.748,12.28
600391,26.154,27.96
600395,7.671,8.07
600396,3.748,3.86
600397,4.241,4.5
600405,7.345000000000001,7.8
600410,8.366,8.87
600428,6.463,6.75
600433,5.7540000000000004,6.09
600446,15.534,16.64
600448,5.63,6.05
600467,3.293,3.44
600478,8.126999999999999,8.68
600481,4.735,4.98
600490,7.822,7.99
600495,6.755,7.21
600496,4.466,4.62
600500,9.615,10.0
600503,6.248,6.64
600506,18.051,19.29
600509,7.497,7.84
600513,9.554,10.03
600515,9.707999999999998,10.1
600517,7.157,7.43
600526,9.559,10.28
600530,5.3740000000000006,5.57
600532,11.12,11.61
600536,17.268,18.57
600537,4.639,4.87
600538,6.066,6.5
600552,7.507,7.99
600555,4.386,4.61
600560,11.521,12.2
600561,8.621,9.09
600570,39.516,41.98
600571,13.137,14.18
600573,9.613,10.11
600582,4.5969999999999995,4.8
600583,5.92,6.2
600589,6.847,7.19
600592,9.674999999999999,10.41
600596,8.113999999999999,8.45
600604,6.4239999999999995,6.9
600617,8.544,9.16
600628,11.028,11.63
600640,15.690999999999999,16.58
600644,7.132,7.44
600645,23.044,24.78
600649,9.897,10.24
600661,20.009999999999998,21.2
600662,7.42,7.77
600665,4.91,5.19
600677,12.923,13.84
600678,12.456999999999999,13.08
600685,26.326999999999998,28.28
600695,6.08,6.5
600707,7.436,8.01
600711,7.021,7.35
600724,4.448,4.7
600737,8.802,9.46
600744,4.623,4.91
600756,17.852,18.79
600758,9.39,10.3
600765,13.254,14.08
600770,6.946,7.38
600773,12.055,12.79
600778,7.223,7.72
600783,15.695,16.99
600784,6.306,6.74
600787,8.565,9.3
600789,7.603,7.96
600792,4.72,5.0
600796,7.9239999999999995,8.4
600798,5.244000000000001,5.65
600800,7.411,7.95
600807,8.695,9.15
600812,5.729,5.89
600814,9.283999999999999,9.9
600818,19.444,20.9
600819,6.772,7.15
600826,16.919,18.2
600830,9.16,9.65
600831,9.286,9.72
600839,3.3649999999999998,3.61
600846,7.671,8.07
600857,12.814,13.5
600862,9.363,9.93
600871,3.0949999999999998,3.2
600881,5.051,5.24
600891,8.123,8.41
600960,7.2829999999999995,7.64
600979,5.334,5.6
600980,16.759,17.97
600981,6.999,7.3
600982,4.703,4.92
600984,6.603,7.1
600986,12.936,13.93
601002,8.954,9.5
601007,10.576,11.22
601010,4.13,4.27
601038,8.946,9.73
601117,7.151,7.55
601126,8.519,8.89
601177,8.012,8.6
601179,5.3020000000000005,5.54
601208,6.742,6.98
601258,2.684,2.81
601311,13.777,14.4
601616,4.323,4.54
601700,5.758,6.08
601789,4.808,5.06
601798,10.147,10.7
601808,10.581,10.98
601866,3.558,3.67
601958,7.364,7.7
601996,4.43,4.71
603002,5.099,5.33
603003,15.426,16.35
603005,26.172,27.32
603366,7.6659999999999995,8.03
603699,15.663,16.09
000005,4.819,5.05
000009,7.65,8.07
000017,7.726,8.16
000031,7.172,7.55
000039,17.288,17.96
000058,7.340999999999999,7.81
000068,6.256,6.62
000157,4.543,4.69
000409,7.124,7.67
000410,8.053,8.2
000416,7.638,7.96
000421,6.829,7.13
000516,5.029,5.33
000532,12.368,13.39
000536,5.32,5.6
000537,7.2940000000000005,7.7
000547,9.594000000000001,10.21
000548,7.4799999999999995,8.04
000551,8.506,9.08
000564,6.497,6.84
000584,12.462,13.26
000590,15.544,15.88
000591,5.205,5.45
000592,5.0680000000000005,5.25
000593,8.202,8.79
000599,6.4639999999999995,6.73
000607,6.995,7.45
000616,4.189,4.35
000619,9.225,9.75
000622,5.616,5.98
000628,9.658,10.33
000632,5.8389999999999995,6.14
000637,6.758,7.01
000638,11.304,12.13
000652,4.809,5.18
000655,7.545,8.0
000657,13.155000000000001,14.17
000669,16.794,17.48
000681,14.352,15.15
000690,5.614,5.81
000691,6.564,6.83
000695,10.942,11.74
000712,17.828999999999997,18.83
000713,7.6930000000000005,8.05
000718,5.514,5.78
000727,2.733,2.81
000731,7.800999999999999,8.27
000737,5.321,5.65
000738,18.631,19.87
000750,5.501,5.69
000751,4.957,5.16
000753,4.384,4.58
000758,7.32,7.74
000762,14.626,15.48
000768,17.419999999999998,18.4
000777,16.647000000000002,17.55
000780,4.574,4.77
000788,10.181000000000001,10.65
000789,7.547,8.1
000790,7.977,8.46
000791,8.161,8.49
000798,8.408,8.94
000801,8.449,8.68
000802,13.357,14.12
000810,10.524,11.28
000812,8.924,9.47
000815,12.067,12.97
000819,14.559,15.63
000851,9.475,10.0
000859,4.829,5.2
000861,3.475,3.65
000868,4.829,5.13
000875,4.834,5.03
000880,10.646,11.43
000882,3.507,3.64
000886,4.703,4.92
000897,4.202,4.51
000906,8.136000000000001,8.57
000908,7.603,7.82
000917,10.23,10.72
000919,10.489,10.93
000920,11.142,11.94
000927,4.705,4.95
000931,7.369,7.88
000936,6.716,7.22
000960,13.603,14.38
000962,9.558,10.02
000969,8.614,9.23
000972,3.945,4.05
000977,16.543,17.11
000979,1.8940000000000001,1.95
000987,11.848,12.66
001896,6.553,6.91
002006,7.6651,8.279
002017,10.249,10.83
002018,6.856,7.29
002023,9.676,10.32
002037,12.875,13.75
002052,6.02,6.44
002055,20.993,22.4
002077,9.649,10.37
002079,6.977,7.32
002084,8.146,8.65
002095,30.669,32.23
002096,9.582,10.24
002104,8.734,9.28
002106,10.201,10.67
002111,16.567,17.75
002130,6.035,6.35
002133,5.196000000000001,5.49
